occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry,license,recordedBy,individualCount,year,month,day,gbifRegion,habitat,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,databaseName
82e3ca70-6943-24f6-e053-2614a8c008ee,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.35325,5.51136,,,3956364.08508662|2260352.65312226,CC_BY_4_0,Eric Barbier,,2014,7,2,EUROPE,,FR,,Bouches-du-Rhône,Allauch,,,,GBIF
82e3ca32-e362-24f6-e053-2614a8c008ee,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.61526,3.86117,,,3824836.82943128|2298798.1521953,CC_BY_4_0,Duvallet Gérard,,2015,7,1,EUROPE,,FR,,Hérault,Montpellier,,,,GBIF
82e3ca70-6f7d-24f6-e053-2614a8c008ee,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.8018,4.43462,,,3872528.78578289|2315814.08756496,CC_BY_4_0,Danièle Tixier-Inrep,,2014,7,17,EUROPE,,FR,,Gard,Bouillargues,,,,GBIF
82e3ca47-ec89-24f6-e053-2614a8c008ee,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.19255,5.61277,,,3963614.91944098|2242083.72592706,CC_BY_4_0,H. Dumas,,2014,6,29,EUROPE,,FR,,Bouches-du-Rhône,Ciotat,,,,GBIF
82e3ca47-f547-24f6-e053-2614a8c008ee,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.19255,5.61277,,,3963614.91944098|2242083.72592706,CC_BY_4_0,H. Dumas,,2014,6,29,EUROPE,,FR,,Bouches-du-Rhône,Ciotat,,,,GBIF
0a7f099c-fac1-4d20-a233-16b866de8549,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.67117,4.82862,,,3903277.97179179|2299087.73238708,CC_BY_4_0,BARTOLUCCI Jean-Christophe (Amis des Marais du Vigueirat),,2016,8,19,EUROPE,,FR,,Bouches-du-Rhône,Saint-Martin-de-Crau,,,,GBIF
38CABB49-2458-0CC1-E053-2614A8C0577E,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,46.31297,4.82827,,,3922565.06758282|2591623.44141301,CC_BY_4_0,"MARTHA Benoit, MARTHA Anatole",,2016,7,30,EUROPE,,FR,,Saône-et-Loire,Mâcon,,,,GBIF
70F9A8E0-0948-0E52-E053-2614A8C0D4D8,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,46.31295,4.82827,,,3922564.91907683|2591621.22495878,CC_BY_4_0,MARTHA Benoit,,2018,7,12,EUROPE,,FR,,Saône-et-Loire,Mâcon,,,,GBIF
66366A74-0739-6DFE-E053-2614A8C0FF54,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.64149,7.12953,,,4088872.63517425|2285835.1964277,CC_BY_4_0,Département 06 (Département 06),,2016,6,29,EUROPE,,FR,,Alpes-Maritimes,Villeneuve-Loubet,,,,GBIF
66366A74-0737-6DFE-E053-2614A8C0FF54,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.68073,7.22797,,,4096980.42549484|2289882.61224211,CC_BY_4_0,Département 06 (Département 06),,2016,6,29,EUROPE,,FR,,Alpes-Maritimes,Nice,,,,GBIF
66366A74-075A-6DFE-E053-2614A8C0FF54,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.66046,6.95673,,,4074987.55302452|2288486.95352696,CC_BY_4_0,Département 06 (Département 06),,2016,7,14,EUROPE,,FR,,Alpes-Maritimes,Grasse,,,,GBIF
66366A74-073E-6DFE-E053-2614A8C0FF54,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.67472,7.18594,,,4093562.05474478|2289343.31547597,CC_BY_4_0,Département 06 (Département 06),,2016,7,4,EUROPE,,FR,,Alpes-Maritimes,Saint-Laurent-du-Var,,,,GBIF
3E20CF4D-9AE0-5308-E053-5014A8C06B8D,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.45971,5.55346,,,3960436.22527254|2271930.2575939,CC_BY_4_0,"Négrel, Christian",,2016,7,16,EUROPE,,FR,,Bouches-du-Rhône,Fuveau,,,,GBIF
691C337F-0366-6B44-E053-2614A8C0E566,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.26391,5.40003,,,3946763.43969051|2251015.03826278,CC_BY_4_0,bismuth denis,,2017,6,18,EUROPE,,FR,,Bouches-du-Rhône,Marseille,,,,GBIF
b8005e19-56a4-4925-8742-97adf415ca57,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,44.0907,6.23586,,,4019023.63670506|2338776.37350594,CC_BY_4_0,MAUREL Nicolas (PROSERPINE),,2016,7,14,EUROPE,,FR,,Alpes-de-Haute-Provence,Digne-les-Bains,,,,GBIF
67e00ac7-edfc-4356-9ee3-3c52f2706172,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,44.0907,6.23586,,,4019023.63670506|2338776.37350594,CC_BY_4_0,MAUREL Nicolas (PROSERPINE),,2016,7,22,EUROPE,,FR,,Alpes-de-Haute-Provence,Digne-les-Bains,,,,GBIF
https://www.inaturalist.org/observations/32927580,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,Mon Sep 16 2019 17:04:32 GMT+0800 (GMT+8),,,24.704425,121.156988,,,11526784.6209276|7584760.97990786,CC_BY_NC_4_0,bugima1964,,2019,9,16,ASIA,,TW,Taiwan,,,,"橫山鄉, TW",,GBIF
https://www.inaturalist.org/observations/33881998,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019/10/05 12:51 AM UTC,,,34.634989,135.400948,,,9963803.80189526|9298592.37393426,CC_BY_NC_4_0,wherenextnyc,,2019,10,5,ASIA,,JP,Osaka,,,,"Nanko Bird Sanctuary, Osaka, 559-0034, Japan",,GBIF
https://www.inaturalist.org/observations/21429545,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2018-08-31 5:52:12 p. m. CEST,,,41.860702,2.663812,,,3710682.91851183|2113863.99238094,CC_BY_NC_4_0,Alfons Delgado-Garcia,,2018,8,31,EUROPE,,ES,Cataluña,,,,"Carrer Francesc Moragas, 10, 17430 Santa Coloma de Farners, Girona, Espanya",,GBIF
https://www.inaturalist.org/observations/33304837,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2019-09-24 11:02:43 AM GMT+09:00,,,33.934112,133.818436,,,10117106.335828|9144500.38961121,CC_BY_NC_4_0,petergleick,,2019,9,24,ASIA,,JP,Tokushima,,,,"779-5165, Japan",,GBIF
https://www.inaturalist.org/observations/33040425,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2019/08/05 8:01 PM HST,,,44.512683,3.337273,,,3790972.90851707|2401606.39912156,CC_BY_NC_4_0,CORDENOS Thierry,,2019,8,5,EUROPE,,FR,Languedoc-Roussillon,,,,"48100 Grezes, France",,GBIF
https://www.inaturalist.org/observations/32677769,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2019/09/14 11:41 AM KST,,,37.459917,128.143182,,,9983338.55847435|8612225.60173342,CC_BY_NC_4_0,Alexander Ganse,,2019,9,14,ASIA,,KR,Gangwon-do,,,,"800 Bonghwa-ro, Anheung-myeon, Hoengseon, Gangwon-do, South Korea",,GBIF
https://www.inaturalist.org/observations/32207619,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019/09/06 1:20 PM +0900,,,36.799496,127.098382,,,10090343.4696141|8507571.7115324,CC_BY_NC_4_0,onidiras-iNaturalist,,2019,9,6,ASIA,,KR,Chungcheongnam-do,,,,대한민국 충청남도 천안시 서북구,,GBIF
https://www.inaturalist.org/observations/32198144,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019/09/06 11:47 AM KST,,,37.459917,128.143182,,,9983338.55847435|8612225.60173342,CC_BY_NC_4_0,Alexander Ganse,,2019,9,6,ASIA,,KR,Gangwon-do,,,,"800 Bonghwa-ro, Anheung-myeon, Hoengseon, Gangwon-do, South Korea",,GBIF
https://www.inaturalist.org/observations/32057761,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2019/08/17 3:31 PM CEST,,,45.644832,11.30248,,,4422676.13534131|2504474.32487795,CC_BY_NC_4_0,jessy_94,,2019,8,17,EUROPE,,IT,Veneto,,,,"36078 Valdagno VI, Italia",,GBIF
https://www.inaturalist.org/observations/28575286,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,Mon Jul 08 2019 19:30:02 GMT+0200 (GMT+2),,,44.548717,10.900483,,,4392694.74340462|2382407.3972227,CC_BY_NC_4_0,eduardo1978,,2019,7,8,EUROPE,,IT,Emilia-Romagna,,,,"Via Vandelli 19/A, Colombaro, Emilia-Romagna, IT",,GBIF
https://www.inaturalist.org/observations/29905328,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2019/07/31 9:13 AM CEST,,,44.259829,10.75432,,,4381364.07985845|2350244.50649259,CC_BY_NC_4_0,Enrico Strada,,2019,7,31,EUROPE,,IT,Emilia-Romagna,,,,"Via Montesale, 41029 Sestola MO, Italia",,GBIF
https://www.inaturalist.org/observations/31116103,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2019-08-19 3:18:24 nachm. MESZ,,,46.661533,11.17242,,,4410815.19176749|2617170.61262849,CC_BY_NC_4_0,Urban,,2019,8,19,EUROPE,,IT,Trentino-Alto Adige,,,,"Meran, Südtirol, Italien",,GBIF
https://www.inaturalist.org/observations/30855535,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,Sat Jul 20 2019 10:49:01 GMT+0900 (GMT+9),,,38.04507,140.708331,,,9313121.14595311|9750762.62409736,CC_BY_NC_4_0,jitaku_kanagase,,2019,7,20,ASIA,,JP,Miyagi,,,,"広表4-10, 柴田郡大河原町, 宮城県, JP",,GBIF
https://www.inaturalist.org/observations/30535952,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019-08-10 2:21:30 PM GMT+02:00,,,44.662486,4.581578,,,3890880.69027474|2410188.67381486,CC_BY_NC_4_0,youyoudbois,,2019,8,10,EUROPE,,FR,Rhône-Alpes,,,,"07580 Berzème, France",,GBIF
https://www.inaturalist.org/observations/30191027,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2019-08-04 7:40:50 nachm. MESZ,,,48.045881,7.872326,,,4162304.9864193|2772541.22323506,CC_BY_NC_4_0,felixf,,2019,8,4,EUROPE,,DE,Baden-Württemberg,,,,"Gundelfingen, Deutschland",,GBIF
https://www.inaturalist.org/observations/30031625,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019/08/02 7:09 PM KST,,,37.459917,128.143182,,,9983338.55847435|8612225.60173342,CC_BY_NC_4_0,Alexander Ganse,,2019,8,2,ASIA,,KR,Gangwon-do,,,,"800 Bonghwa-ro, Anheung-myeon, Hoengseon, Gangwon-do, South Korea",,GBIF
https://www.inaturalist.org/observations/30001989,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2019/07/26 9:34 AM CEST,,,43.625973,3.863163,,,3825088.91806419|2299969.27617656,CC_BY_4_0,Olivier Argagnon,,2019,7,26,EUROPE,,FR,Languedoc-Roussillon,,,,"Saint-Éloi, 34090 Montpellier, France",,GBIF
https://www.inaturalist.org/observations/29859896,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,Tue Jul 30 2019 18:17:12 GMT+0200 (GMT+2),,,43.099178,6.080231,,,4001146.72394927|2229645.25743932,CC_BY_NC_4_0,sifly,,2019,7,30,EUROPE,,FR,Provence-Alpes-Côte d'Azur,,,,"234 Route de la Benoîte, Carqueiranne, Provence-Alpes-Côte d'Azur, FR",,GBIF
https://www.inaturalist.org/observations/29859276,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019/07/30 1:54 PM CEST,,,45.722529,9.649196,,,4293652.4060084|2512273.67334776,CC_BY_NC_4_0,Alessandro Mazzoleni,,2019,7,30,EUROPE,,IT,Lombardia,,,,"Provincia di Bergamo, Italia",,GBIF
https://www.inaturalist.org/observations/29726224,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,Sun Jul 28 2019 18:36:58 GMT+0200 (GMT+2),,,43.619741,3.413543,,,3788801.08165319|2302362.10101006,CC_BY_NC_4_0,Jacques Delorme,,2019,7,28,EUROPE,,FR,Languedoc-Roussillon,,,,"34800, Clermont-L'Hérault, Languedoc-Roussillon, FR",,GBIF
https://www.inaturalist.org/observations/29591332,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,Fri Jul 26 2019 18:26:29 GMT+0200 (GMT+2),,,43.405269,5.308396,,,3940238.52510213|2267115.92563425,CC_BY_NC_4_0,sosogood,,2019,7,26,EUROPE,,FR,Provence-Alpes-Côte d'Azur,,,,"1605 Chemin du Val des Fleurs, Les Pennes-Mirabeau, Provence-Alpes-Côte d'Azur, FR",,GBIF
https://www.inaturalist.org/observations/29056061,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019-07-17 2:14:21 PM GMT+02:00,,,44.789424,1.78507,,,3671204.87933276|2444442.93548855,CC_BY_NC_4_0,Simon Aubry,,2019,7,17,EUROPE,,FR,Midi-Pyrénées,,,,"46500 Bio, France",,GBIF
https://www.inaturalist.org/observations/29015145,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2019/07/17 6:14 PM CEST,,,46.797153,11.935493,,,4468880.6817323|2633451.76971917,CC_BY_NC_4_0,decimuss,,2019,7,17,EUROPE,,IT,Trentino-Alto Adige,,,,"39031 Bruneck, Südtirol, Italien",,GBIF
https://www.inaturalist.org/observations/29015144,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2019/07/17 6:12 PM CEST,,,46.797151,11.93549,,,4468880.45816884|2633451.54167419,CC_BY_NC_4_0,decimuss,,2019,7,17,EUROPE,,IT,Trentino-Alto Adige,,,,"39031 Bruneck, Südtirol, Italien",,GBIF
https://www.inaturalist.org/observations/29015146,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2019/07/17 6:15 PM CEST,,,46.797147,11.935485,,,4468880.08742672|2633451.08757685,CC_BY_NC_4_0,decimuss,,2019,7,17,EUROPE,,IT,Trentino-Alto Adige,,,,"39031 Bruneck, Südtirol, Italien",,GBIF
https://www.inaturalist.org/observations/28990133,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019-07-17 1:04:00 PM CEST,,,44.336735,8.341531,,,4188470.54864058|2359936.15456263,CC_BY_NC_4_0,mich8,,2019,7,17,EUROPE,,IT,Liguria,,,,"17041 Altare SV, Italia",,GBIF
https://www.inaturalist.org/observations/28902628,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2019/07/16 9:25 AM KST,,,37.459917,128.143182,,,9983338.55847435|8612225.60173342,CC_BY_NC_4_0,Alexander Ganse,,2019,7,16,ASIA,,KR,Gangwon-do,,,,"800 Bonghwa-ro, Anheung-myeon, Hoengseon, Gangwon-do, South Korea",,GBIF
https://www.inaturalist.org/observations/28675632,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019-07-12 5:45:26 PM CEST,,,41.65189,2.383188,,,3685264.68554883|2093157.88100451,CC_BY_NC_4_0,joanmiquel,,2019,7,12,EUROPE,,ES,Cataluña,,,,"08459 Sant Julià d'Alfou, Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/28490800,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2019-07-09 1:46:11 PM GMT+02:00,,,43.284001,5.355613,,,3943284.27304558|2253460.19027568,CC_BY_NC_4_0,matendoumois,,2019,7,9,EUROPE,,FR,Provence-Alpes-Côte d'Azur,,,,"Endoume, Marseille, France",,GBIF
https://www.inaturalist.org/observations/28505978,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2019-07-09 1:03:32 PM CEST,,,44.852841,7.303536,,,4107515.4406416|2419560.48065765,CC_BY_NC_4_0,mich8,,2019,7,9,EUROPE,,IT,Piemonte,,,,"Torino, Piemonte, IT",,GBIF
https://www.inaturalist.org/observations/28163770,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,Thu Jul 04 2019 11:07:35 GMT+0200 (GMT+2),,,45.66617,8.792189,,,4226750.02704382|2506717.86159214,CC_BY_NC_4_0,koi-20-03,,2019,7,4,EUROPE,,IT,Lombardia,,,,"Via Privata Macchetta, Gallarate, Lombardia, IT",,GBIF
https://www.inaturalist.org/observations/27985143,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2019/06/30 5:41 PM CEST,,,45.075637,10.348741,,,4348507.39085532|2440488.54046218,CC_BY_NC_4_0,Fausto,,2019,6,30,EUROPE,,IT,Lombardia,,,,"Provincia di Cremona, Italia",,GBIF
https://www.inaturalist.org/observations/27876616,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019-06-29 6:45:13 PM GMT+02:00,,,46.204723,7.256667,,,4109084.71370288|2569646.29844152,CC_BY_NC_4_0,kilianj,,2019,6,29,EUROPE,,CH,Valais,,,,"1957 Ardon, Suisse",,GBIF
https://www.inaturalist.org/observations/27038866,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2019-06-15 2:15:00 p. m. CEST,,,41.861058,2.664,,,3710702.0554627|2113901.73089698,CC_BY_NC_4_0,Alfons Delgado-Garcia,,2019,6,15,EUROPE,,ES,Cataluña,,,,"17430 Santa Coloma de Farners, Girona, Espanya",,GBIF
https://www.inaturalist.org/observations/27232774,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2019/06/18 6:34 PM CEST,,,44.833453,11.461308,,,4436754.94560997|2414689.22025795,CC_BY_NC_4_0,Andrea Grossi,,2019,6,18,EUROPE,,IT,Emilia-Romagna,,,,"Provincia di Ferrara, Italia",,GBIF
82e09e02-8cf5-4196-b3ee-cffda7acb400,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,35.5857,139.49712,,,9634818.84640788|9678546.44407161,CC_BY_4_0,,,2017,7,22,ASIA,,JP,Kanagawa,Kawasaki-shi Asao-ku,,Kamiasao,,,GBIF
fff8213e-bbf3-4bb6-bb8b-df0c723ba406,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,35.6125,139.55948,,,9628319.75073103|9683973.08331084,CC_BY_4_0,,,2000,9,4,ASIA,,JP,Kanagawa,Kawasaki-shi Tama-ku,,Masugata-6chome,,,GBIF
be0afacb-17d3-4c51-a194-919d53ba3f9d,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,35.60652,139.55658,,,9629101.68019656|9683777.42351918,CC_BY_4_0,,,2014,7,11,ASIA,,JP,Kanagawa,Kawasaki-shi Tama-ku,,Masugata-7chome,,,GBIF
24b1040a-b8be-47d4-ba20-94b65d6e8415,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,35.60652,139.55658,,,9629101.68019656|9683777.42351918,CC_BY_4_0,,,2014,8,27,ASIA,,JP,Kanagawa,Kawasaki-shi Tama-ku,,Masugata-7chome,,,GBIF
83229431-4b3d-4939-9b05-c8467c86632f,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,35.60652,139.55658,,,9629101.68019656|9683777.42351918,CC_BY_4_0,,,2015,7,4,ASIA,,JP,Kanagawa,Kawasaki-shi Tama-ku,,Masugata-7chome,,,GBIF
06de75af-5a8b-475d-ba41-936146b4f7c6,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,35.60652,139.55658,,,9629101.68019656|9683777.42351918,CC_BY_4_0,,,2014,7,23,ASIA,,JP,Kanagawa,Kawasaki-shi Tama-ku,,Masugata-7chome,,,GBIF
4a28f060-0dbd-4e46-89f7-503d9f905811,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,35.60652,139.55658,,,9629101.68019656|9683777.42351918,CC_BY_4_0,,,2001,7,17,ASIA,,JP,Kanagawa,Kawasaki-shi Tama-ku,,Masugata-7chome,,,GBIF
0a4081e1-fb4c-4ba6-ae36-a3c50f5f6661,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,35.60652,139.55658,,,9629101.68019656|9683777.42351918,CC_BY_4_0,,,2001,7,17,ASIA,,JP,Kanagawa,Kawasaki-shi Tama-ku,,Masugata-7chome,,,GBIF
67052e02-4d9f-4424-8fd1-494adc897538,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,35.60652,139.55658,,,9629101.68019656|9683777.42351918,CC_BY_4_0,,,2001,7,17,ASIA,,JP,Kanagawa,Kawasaki-shi Tama-ku,,Masugata-7chome,,,GBIF
https://www.inaturalist.org/observations/19188753,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2018/09/09 9:45 AM HKT,,,43.369712,140.498437,,,8792644.78029382|9622964.30397825,CC_BY_NC_4_0,PK Yeung,,2018,9,9,ASIA,,JP,Hokkaido,,,,"Irikacho, Shakotan, Shakotan District, Hokkaido 046-0327, Japan",,GBIF
https://www.inaturalist.org/observations/18752401,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2018/08/16 9:11 AM CEST,,,45.731697,9.626302,,,4291872.56509151|2513299.92327845,CC_BY_NC_4_0,Alessandro Mazzoleni,,2018,8,16,EUROPE,,IT,Lombardia,,,,"Provincia di Bergamo, Italia",,GBIF
https://www.inaturalist.org/observations/15998185,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2018/06/23 11:14 AM CEST,,,45.757136,9.465079,,,4279325.86223567|2516200.07672954,CC_BY_NC_4_0,Davide Savaris,,2018,6,23,EUROPE,,IT,Lombardia,,,,"Provincia di Bergamo, Italia",,GBIF
https://www.inaturalist.org/observations/14179406,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2018-07-05 2:02:31 PM GMT+02:00,,,46.046689,14.508066,,,4670103.62079051|2558772.09430899,CC_BY_NC_4_0,Kikster,,2018,7,5,EUROPE,,SI,Osrednjeslovenska,,,,"Gornji trg 21, 1000 Ljubljana, Slovenia",,GBIF
https://www.inaturalist.org/observations/15080009,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2018/07/06 11:36 AM CST,,,46.217264,10.174642,,,4334490.97603365|2567145.4215095,CC_BY_NC_4_0,Anita E Shaul,,2018,7,6,EUROPE,,IT,Lombardia,,,,"23037 Tirano SO, Italy",,GBIF
https://www.inaturalist.org/observations/14945071,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2018/07/24 11:47 AM CEST,,,44.086164,3.79949,,,3823935.71599638|2351271.82722345,CC_BY_NC_4_0,raedwulf68,,2018,7,24,EUROPE,,FR,Languedoc-Roussillon,,,,"30124 L'Estréchure, France",,GBIF
https://www.inaturalist.org/observations/14584218,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2018/07/22 5:48 AM KST,,,37.459778,128.143473,,,9983343.05545852|8612251.99000488,CC_BY_NC_4_0,Alexander Ganse,,2018,7,22,ASIA,,KR,Gangwon-do,,,,대한민국 강원도 횡성군 안흥면,,GBIF
https://www.inaturalist.org/observations/14509611,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2018-07-19 11:05:37 AM CEST,,,46.063862,11.116268,,,4407472.81278545|2550747.34898649,CC_BY_NC_4_0,Danio Miserocchi,,2018,7,19,EUROPE,,IT,Trentino-Alto Adige,,,,"Via di Briamasco, 2, 38122 Trento TN, Italia",,GBIF
https://www.inaturalist.org/observations/14152710,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2018/07/07 4:38 PM JST,,,36.361946,138.278671,,,9627722.21753933|9557970.82747855,CC_BY_NC_4_0,pathfinder,,2018,7,7,ASIA,,JP,Nagano,,,,"２９３７-1 Ikuta, Ueda, Nagano Prefecture 386-0411, Japan",,GBIF
https://www.inaturalist.org/observations/13941149,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2018-06-30,,,46.075155,11.250446,,,4417845.7611539|2552166.22344351,CC_BY_NC_4_0,Marco Floriani,,2018,6,30,EUROPE,,IT,Trentino-Alto Adige,,,,"Serso, Pergine Valsugana, IT-TN, Italy",,GBIF
https://www.inaturalist.org/observations/13547616,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2018-06-18 2:44:28 PM CEST,,,44.842499,11.625278,,,4449720.56976631|2415960.71681651,CC_BY_NC_4_0,CarlaCorazza,,2018,6,18,EUROPE,,IT,Emilia-Romagna,,,,"Via Borso, 2, 44121 Ferrara FE, Italia",,GBIF
https://www.inaturalist.org/observations/13311504,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2018-06-10,,,44.833454,11.461299,,,4436754.2307314|2414689.31722744,CC_BY_NC_4_0,Andrea Grossi,,2018,6,10,EUROPE,,IT,Emilia-Romagna,,,,via casumaro 17-Vigarano M.(FE),,GBIF
https://www.inaturalist.org/observations/6940831,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,Thu Jul 06 2017 09:19:23 GMT+0200 (GMT+2),,,44.136956,12.241558,,,4500738.38351588|2339006.19891776,CC_BY_NC_4_0,Eddi Bisulli,,2017,7,6,EUROPE,,IT,Emilia-Romagna,,,,"Piazza Pietro Zangheri 6, Cesena, Emilia-Romagna, IT",,GBIF
dcc7161e-ef31-11e6-b65e-70e2840fc270,,,"Chalicodoma sculpturalis (Smith, 1853)",Male,,,,,,,,,39.9875,140.94375,,,9104592.69933599|9733773.74131811,CC_BY_4_0,,,2002,9,12,ASIA,,JP,Iwate,Hachimantai-shi,,,,,GBIF
dcc74058-ef31-11e6-9847-70e2840fc270,,,"Chalicodoma sculpturalis (Smith, 1853)",Female,,,,,,,,,39.729167,141.14375,,,9118314.20289949|9755649.08648773,CC_BY_4_0,,,1996,7,27,ASIA,,JP,Iwate,Morioka-shi,,,,,GBIF
dcc796ac-ef31-11e6-a14e-70e2840fc270,,,"Chalicodoma sculpturalis (Smith, 1853)",Female,,,,,,,,,39.729167,141.14375,,,9118314.20289949|9755649.08648773,CC_BY_4_0,,,2010,8,27,ASIA,,JP,Iwate,Morioka-shi,,,,,GBIF
dcc76c2c-ef31-11e6-84e2-70e2840fc270,,,"Chalicodoma sculpturalis (Smith, 1853)",Female,,,,,,,,,39.729167,141.14375,,,9118314.20289949|9755649.08648773,CC_BY_4_0,,,1996,8,18,ASIA,,JP,Iwate,Morioka-shi,,,,,GBIF
c23ccf6c-f1a4-11e6-994e-70e2840fc270,,,"Chalicodoma sculpturalis (Smith, 1853)",,,,,,,,,,35.77612,140.06166,,,9581039.19840537|9727986.80667839,CC_BY_4_0,,,1986,9,26,ASIA,,JP,Chiba Pref.,Hikari-machi,,,,,GBIF
c23ca442-f1a4-11e6-a753-70e2840fc270,,,"Chalicodoma sculpturalis (Smith, 1853)",,,,,,,,,,35.53576,140.27286,,,9592180.72944289|9750485.48406852,CC_BY_4_0,,,1987,8,30,ASIA,,JP,Chiba Pref.,Chiba-shi,,Tokecho,,,GBIF
